Xe	300	68.7755
W 48.7576 72.8048
Xe	300	21.2066
Xe	300	37.36
Xe	300	28.1297
Xe	300	23.8974
Xe	300	25.263
Xe	300	4.53172
W 34.4204 23.9139
W 14.6927 59.354
Xe	300	56.3104
Xe	300	52.8683
W 40.3511 51.3478
Xe	300	3.20612
W 34.5529 50.5933
Xe	300	25.0615
W 34.0312 18.5421
Xe	300	29.4987
Xe	300	25.546
Xe	300	25.8754
Xe	300	46.6976
W 38.1111 19.3049
Xe	300	68.5468
W 48.6076 35.276
Xe	300	41.108
W 36.524 44.6484
Xe	300	55.4099
Xe	300	13.5494
Xe	300	77.6685
Xe	300	26.8197
W 34.169 56.1555
Xe	300	47.2932
W 38.3045 16.4723
Xe	300	34.446
Xe	300	15.8517
W 33.7826 41.2011
Xe	300	35.8359
W 35.3846 82.2181
Xe	300	20.7837
W 33.8205 58.5722
Xe	300	31.2516
W 34.6565 66.7416
Xe	300	27.4816
Xe	300	69.0212
W 48.9196 23.786
Xe	300	73.206
Xe	300	34.9211
Xe	300	44.016
Xe	300	36.8262
W 35.5733 84.8818
Xe	300	48.6996
Xe	300	73.8132
W 52.2906 57.9241
Xe	300	21.5425
W 33.8454 71.3458
Xe	300	43.8196
Xe	300	55.1107
W 41.2993 23.424
Xe	300	11.3106
Xe	300	44.8392
W 37.5384 51.5134
Xe	300	64.2376
W 45.9474 34.2219
Xe	300	52.9579
Xe	300	8.65757
Xe	300	37.1535
Xe	300	71.128
W 50.352 67.6318
Xe	300	47.0636
Xe	300	34.8851
Xe	300	53.0087
Xe	300	44.4132
W 37.4135 66.2159
Xe	300	4.4049
W 34.4326 30.511
Xe	300	48.7123
Xe	300	41.0154
Xe	300	45.5431
Xe	300	11.8023
Xe	300	14.8305
Xe	300	41.4028
Xe	300	56.0276
Xe	300	45.1733
Xe	300	20.1003
Xe	300	67.8958
Xe	300	29.9285
W 34.4894 75.924
Xe	300	40.6065
W 36.4011 69.4424
Xe	300	38.6436
Xe	300	41.3283
Xe	300	34.0138
W 35.0669 71.1928
Xe	300	37.929
W 35.797 23.0284
Xe	300	36.9711
W 35.6019 31.6638
Xe	300	66.9702
Xe	300	75.3437
W 53.4533 24.0197
Xe	300	20.0404
Xe	300	25.3346
W 34.0506 54.3892
Xe	300	24.984
Xe	300	6.66074
Xe	300	52.6167
W 40.2493 36.9119
Xe	300	39.3475
W 36.1062 69.2828
Xe	300	54.8669
W 41.1926 29.9533
Xe	300	22.6045
W 33.8892 60.5748
Xe	300	45.6326
W 37.7773 47.5423
Xe	300	79.6902
W 56.9898 57.1619
Xe	300	22.0372
W 33.8645 63.1897
Xe	300	32.6745
Xe	300	69.8871
Xe	300	63.74
Xe	300	16.2117
Xe	300	74.0099
W 52.4376 69.4377
Xe	300	33.3491
Xe	300	37.825
Xe	300	33.4736
W 34.98 42.9341
Xe	300	46.4306
Xe	300	50.5069
W 39.4311 64.9875
Xe	300	55.3103
Xe	300	52.2329
W 40.0957 52.8673
Xe	300	31.4569
Xe	300	37.8614
W 35.7829 77.4022
Xe	300	59.0474
Xe	300	8.68953
W 34.0789 78.5507
Xe	300	32.2528
Xe	300	32.9208
W 34.8945 9.14106
W 15.0045 58.9193
Xe	300	45.4589
W 37.7243 48.8452
Xe	300	49.3342
Xe	300	51.7635
Xe	300	55.774
Xe	300	5.62809
Xe	300	58.9768
W 43.1101 42.6157
Xe	300	51.2116
W 39.6974 7.28644
Xe	300	49.9694
Xe	300	25.6174
Xe	300	14.2837
W 33.8135 51.7781
Xe	300	50.8992
Xe	300	20.2988
Xe	300	18.6986
W 33.7788 14.3416
Xe	300	74.4382
W 52.7602 42.4707
W 22.6684 39.4462
Xe	300	41.5239
Xe	300	28.0444
Xe	300	29.1431
Xe	300	13.8754
W 33.8248 23.5913
Xe	300	66.3207
Xe	300	65.2939
Xe	300	68.0687
W 48.2971 20.8825
Xe	300	24.0125
Xe	300	35.6786
W 35.3557 49.8932
Xe	300	50.4683
W 39.4167 32.1573
Xe	300	8.37238
Xe	300	13.5671
Xe	300	41.1032
Xe	300	41.0316
Xe	300	18.2708
Xe	300	54.6573
W 41.1016 50.2316
Xe	300	37.6635
W 35.7418 73.2004
Xe	300	19.8071
Xe	300	36.8529
Xe	300	60.7514
Xe	300	64.8116
Xe	300	32.0986
Xe	300	67.6942
W 48.0565 17.9165
Xe	300	43.3432
W 37.1103 47.4633
Xe	300	39.7006
Xe	300	33.2465
W 34.9445 65.5536
Xe	300	33.4517
W 34.9766 44.8259
Xe	300	30.7944
Xe	300	79.279
Xe	300	46.5907
Xe	300	24.7568
Xe	300	50.6856
W 39.4979 38.7597
Xe	300	36.8884
Xe	300	19.793
Xe	300	42.4091
Xe	300	42.6128
Xe	300	41.0421
Xe	300	19.1387
Xe	300	72.1744
W 51.0923 39.7675
Xe	300	40.2763
Xe	300	42.5878
Xe	300	42.8306
Xe	300	32.6507
Xe	300	39.6323
W 36.1712 68.1856
Xe	300	48.4492
W 38.6934 8.49753
Xe	300	80.2629
W 57.4821 24.5206
Xe	300	67.2334
W 47.7639 69.6184
Xe	300	46.2785
Xe	300	44.6132
W 37.4719 35.7523
Xe	300	5.57766
W 34.3237 43.2197
Xe	300	39.4388
Xe	300	44.895
W 37.555 25.3149
Xe	300	78.2823
Xe	300	25.1541
Xe	300	28.8906
Xe	300	59.3848
W 43.3145 21.2388
Xe	300	37.3385
Xe	300	14.9311
Xe	300	6.68577
Xe	300	26.9787
Xe	300	17.6777
W 33.7722 21.3923
Xe	300	49.1504
W 38.9382 59.6459
Xe	300	54.9952
Xe	300	39.0137
W 36.0312 19.3658
Xe	300	17.1367
W 33.7724 68.6412
Xe	300	54.7702
W 41.1506 74.5187
Xe	300	76.0625
W 54.014 77.8641
Xe	300	21.8895
W 33.8586 63.3322
Xe	300	17.7279
Xe	300	56.6716
W 42.0032 51.9507
Xe	300	65.6196
W 46.7669 42.8637
Xe	300	4.52662
Xe	300	26.7419
Xe	300	37.5726
Xe	300	56.493
W 41.9208 85.1084
Xe	300	24.4836
Xe	300	23.5586
Xe	300	21.8041
W 33.8552 54.865
Xe	300	35.416
Xe	300	23.8497
Xe	300	16.1225
Xe	300	45.8642
Xe	300	14.0426
Xe	300	15.9156
Xe	300	59.888
Xe	300	30.6519
Xe	300	5.93893
Xe	300	85.2309
Xe	300	41.0933
W 36.5203 70.0227
Xe	300	21.2042
W 33.8337 47.0452
Xe	300	34.786
Xe	300	39.0097
Xe	300	24.1119
W 33.9695 41.9854
Xe	300	73.625
W 52.1506 29.1108
Xe	300	3.21294
Xe	300	12.1922
W 33.8851 36.5299
Xe	300	70.5657
Xe	300	29.3509
W 34.4223 60.1679
Xe	300	19.0794
W 33.7835 53.7941
Xe	300	31.1493
W 34.6429 76.8821
Xe	300	73.3048
Xe	300	34.5174
W 35.1509 12.5092
Xe	300	66.0561
Xe	300	42.2042
Xe	300	80.6026
Xe	300	72.0379
Xe	300	24.0084
Xe	300	61.3439
W 44.3323 12.5659
W 18.5184 40.568
Xe	300	74.794
Xe	300	15.4061
Xe	300	37.9198
W 35.7951 8.99828
Xe	300	32.071
W 34.7695 52.7227
Xe	300	76.0532
W 54.0067 28.116
Xe	300	15.0108
Xe	300	42.5904
Xe	300	8.73377
Xe	300	20.2011
Xe	300	66.3173
Xe	300	59.2103
Xe	300	60.5848
Xe	300	17.6574
Xe	300	53.5415
W 40.628 76.9995
Xe	300	63.2463
W 45.3789 30.0256
Xe	300	38.9409
W 36.0151 52.348
Xe	300	35.4144
Xe	300	30.7355
W 34.5891 51.5024
Xe	300	57.8736
W 42.5702 12.3179
Xe	300	51.5873
Xe	300	19.2334
W 33.7858 47.9404
Xe	300	24.3249
W 33.9826 40.6381
Xe	300	60.1062
W 43.6823 54.8245
Xe	300	38.1252
Xe	300	50.682
Xe	300	37.6026
W 35.7293 54.4541
Xe	300	41.5322
Xe	300	7.65792
W 34.1527 50.8143
Xe	300	67.5727
W 47.979 82.4951
Xe	300	26.2663
W 34.1223 44.8823
Xe	300	43.252
W 37.0851 77.6578
Xe	300	58.9753
Xe	300	58.2726
Xe	300	37.9637
W 35.8043 62.3039
Xe	300	25.2808
Xe	300	48.6114
Xe	300	17.0227
Xe	300	20.3376
Xe	300	34.0441
W 35.0719 32.4809
Xe	300	60.6922
Xe	300	65.9982
Xe	300	20.6447
Xe	300	46.8989
Xe	300	57.7259
Xe	300	61.7247
W 44.5372 55.5801
Xe	300	29.8113
Xe	300	23.5281
W 33.9358 28.6081
Xe	300	28.0622
Xe	300	75.935
W 53.9138 47.3459
Xe	300	12.5506
Xe	300	36.7227
Xe	300	21.2109
W 33.8339 32.1688
Xe	300	11.6457
W 33.9093 31.9617
Xe	300	54.4628
Xe	300	42.9856
Xe	300	41.7777
W 36.693 12.171
Xe	300	7.32695
W 34.178 51.9654
Xe	300	38.6834
Xe	300	11.8152
W 33.9016 30.8136
Xe	300	43.308
Xe	300	49.4278
W 39.0369 48.3862
Xe	300	64.3162
Xe	300	10.7381
W 33.9546 31.1362
Xe	300	35.284
Xe	300	11.5273
Xe	300	9.09466
Xe	300	35.6033
Xe	300	39.1195
Xe	300	26.8915
W 34.1753 45.5146
Xe	300	28.7073
W 34.3516 32.039
Xe	300	47.2924
W 38.3042 52.6028
Xe	300	43.5846
Xe	300	19.7989
Xe	300	55.4498
Xe	300	29.9975
Xe	300	22.9303
Xe	300	47.3881
W 38.3357 58.2811
Xe	300	43.07
Xe	300	60.8922
W 44.0923 46.1916
Xe	300	72.522
W 51.3425 23.8311
Xe	300	20.413
Xe	300	56.1596
Xe	300	36.1915
W 35.451 77.183
Xe	300	41.3237
Xe	300	38.1365
Xe	300	58.3915
Xe	300	18.6135
Xe	300	60.2276
Xe	300	57.9536
W 42.6088 41.9391
Xe	300	74.291
Xe	300	23.9385
Xe	300	41.6877
W 36.67 43.9831
Xe	300	29.1798
W 34.4031 41.2976
Xe	300	59.4425
Xe	300	52.2492
W 40.1022 58.6089
Xe	300	18.5209
Xe	300	59.149
W 43.1961 32.8682
Xe	300	22.4414
Xe	300	51.42
W 39.7775 52.7369
Xe	300	51.1741
W 39.683 70.7853
Xe	300	33.1517
W 34.9298 63.9184
Xe	300	6.68084
W 34.2294 21.9371
W 14.5323 71.8153
Xe	300	4.06696
W 34.4656 11.3684
Xe	300	28.5405
W 34.334 42.8909
Xe	300	11.4774
Xe	300	23.3547
W 33.9264 66.6268
Xe	300	67.3206
W 47.8189 13.4409
Xe	300	22.2568
Xe	300	16.7968
W 33.7737 60.7292
Xe	300	30.7535
Xe	300	51.533
Xe	300	55.0787
W 41.2852 31.1921
Xe	300	57.4331
W 42.3599 34.5645
Xe	300	61.347
Xe	300	10.5219
W 33.9663 57.1123
Xe	300	29.2502
W 34.4109 50.5718
Xe	300	8.70225
Xe	300	63.4153
W 45.4747 70.769
Xe	300	9.15183
Xe	300	18.2064
Xe	300	9.23288
Xe	300	51.6476
Xe	300	79.2648
W 56.6281 43.8055
Xe	300	67.0269
W 47.6338 66.0693
Xe	300	46.7446
W 38.1262 49.0323
Xe	300	33.1723
Xe	300	67.9984
Xe	300	27.1874
W 34.2017 80.84
Xe	300	36.1511
Xe	300	21.363
Xe	300	31.2666
W 34.6585 83.8463
Xe	300	29.9804
Xe	300	12.5702
Xe	300	45.3727
W 37.6982 74.5296
Xe	300	51.0036
Xe	300	57.0185
Xe	300	24.1953
Xe	300	52.4953
Xe	300	53.1215
Xe	300	67.7774
Xe	300	51.0933
Xe	300	28.3565
Xe	300	40.8617
W 36.4632 68.3919
Xe	300	45.9266
Xe	300	19.9944
Xe	300	39.9688
Xe	300	25.108
W 34.0345 51.6189
Xe	300	63.5507
W 45.5518 56.2935
Xe	300	21.1937
Xe	300	35.8124
Xe	300	45.1496
Xe	300	71.4028
W 50.5446 63.0135
Xe	300	35.3277
Xe	300	29.3428
Xe	300	33.4672
Xe	300	53.5923
W 40.6492 31.8859
Xe	300	57.8974
W 42.5817 5.16998
Xe	300	63.1546
Xe	300	18.2609
Xe	300	49.6885
W 39.1306 30.2928
Xe	300	32.8313
W 34.8809 71.0134
Xe	300	27.6444
W 34.2443 15.3083
Xe	300	11.1176
Xe	300	65.9909
W 46.9924 55.4487
Xe	300	36.538
Xe	300	41.116
Xe	300	73.6144
W 52.1427 34.1493
W 21.4065 12.306
Xe	300	39.9334
Xe	300	50.2655
Xe	300	28.4398
Xe	300	54.7789
Xe	300	18.7476
W 33.7793 14.5201
Xe	300	5.92224
Xe	300	45.2782
Xe	300	5.06247
W 34.3704 43.8824
Xe	300	27.7017
Xe	300	6.77162
W 34.222 62.2467
Xe	300	21.4518
W 33.8422 38.3764
Xe	300	26.9252
Xe	300	26.4155
W 34.1346 57.6346
Xe	300	16.7091
W 33.7743 47.2173
Xe	300	34.7007
W 35.1822 53.24
Xe	300	5.14699
Xe	300	55.9995
W 41.6956 50.8243
Xe	300	70.246
W 49.743 80.2573
Xe	300	60.3366
Xe	300	59.1088
Xe	300	46.9426
Xe	300	42.1365
Xe	300	40.2657
W 36.3193 51.1536
Xe	300	40.8375
Xe	300	65.0424
Xe	300	55.7226
W 41.5709 16.2365
Xe	300	58.5601
W 42.904 31.3344
Xe	300	40.4596
W 36.3657 38.3734
Xe	300	34.669
Xe	300	35.3179
W 35.2904 24.1924
Xe	300	50.4042
Xe	300	59.234
Xe	300	16.9603
Xe	300	30.141
W 34.515 82.6077
Xe	300	30.6588
W 34.5793 36.3516
Xe	300	45.1232
Xe	300	54.165
Xe	300	52.891
Xe	300	14.2131
Xe	300	25.9881
Xe	300	17.3856
W 33.772 32.044
Xe	300	19.3084
Xe	300	9.08312
Xe	300	27.1604
W 34.1993 31.8418
Xe	300	30.8952
Xe	300	36.7034
W 35.5493 28.1199
Xe	300	75.1851
W 53.3308 52.6164
Xe	300	37.3277
Xe	300	47.2712
W 38.2972 54.8325
Xe	300	69.5362
W 49.2627 44.3415
Xe	300	48.9418
W 38.8646 29.0754
Xe	300	78.1151
W 55.6675 25.3473
Xe	300	58.78
Xe	300	42.9256
Xe	300	17.0154
Xe	300	18.9002
Xe	300	51.0688
Xe	300	48.1545
Xe	300	58.2165
Xe	300	37.98
Xe	300	26.9056
W 34.1765 67.9572
Xe	300	28.2786
Xe	300	59.1181
W 43.1806 43.3507
Xe	300	44.2428
Xe	300	33.8739
Xe	300	53.2628
W 40.5126 39.2289
Xe	300	55.3098
W 41.387 17.7802
Xe	300	26.1493
W 34.1129 66.9861
Xe	300	63.8238
Xe	300	42.2632
W 36.8191 21.2742
Xe	300	57.3827
W 42.336 43.3811
Xe	300	23.4717
Xe	300	37.4342
W 35.6949 11.3192
Xe	300	26.5515
Xe	300	30.6528
Xe	300	43.4453
Xe	300	71.0111
W 50.2705 59.781
Xe	300	5.21416
W 34.3565 61.5319
Xe	300	24.8197
W 34.0147 60.3828
Xe	300	43.6323
W 37.1908 56.4308
Xe	300	8.87388
Xe	300	17.2251
Xe	300	27.6053
W 34.2406 25.6024
Xe	300	24.8463
W 34.0165 27.2769
Xe	300	40.4173
W 36.3555 59.4266
Xe	300	7.16088
W 34.1909 43.8578
Xe	300	68.086
Xe	300	40.832
Xe	300	23.1267
Xe	300	47.3505
Xe	300	28.7762
W 34.359 40.4194
Xe	300	68.95
W 48.8726 36.1907
Xe	300	51.8499
Xe	300	38.7195
W 35.9663 52.0644
Xe	300	14.9987
Xe	300	82.5696
Xe	300	32.5316
W 34.8362 87.3338
Xe	300	51.5063
Xe	300	51.6815
Xe	300	30.655
W 34.5788 51.7014
Xe	300	28.0408
Xe	300	19.9636
W 33.7995 40.2888
Xe	300	47.5352
W 38.3844 3.10445
Xe	300	36.4322
Xe	300	70.0969
W 49.6414 41.9758
Xe	300	71.5995
Xe	300	25.7092
Xe	300	57.8459
W 42.5569 33.9266
Xe	300	11.2605
W 33.9278 16.1522
Xe	300	33.8415
Xe	300	29.9056
W 34.4867 59.8238
Xe	300	27.1171
Xe	300	19.8658
Xe	300	49.8766
Xe	300	44.9152
W 37.561 64.9606
Xe	300	68.0142
Xe	300	34.5268
Xe	300	50.8983
Xe	300	16.9476
Xe	300	21.8303
Xe	300	24.0881
W 33.968 35.5805
Xe	300	14.6851
Xe	300	78.658
W 56.118 64.0148
Xe	300	69.8209
Xe	300	69.718
Xe	300	24.0596
Xe	300	74.7754
W 53.0165 68.5954
Xe	300	66.7801
W 47.4794 85.6915
Xe	300	25.6631
Xe	300	33.6252
W 35.0041 45.7189
Xe	300	60.2708
Xe	300	35.543
W 35.331 33.0956
Xe	300	49.1805
Xe	300	47.8645
Xe	300	49.3208
Xe	300	32.9413
Xe	300	15.2752
W 33.7916 37.4399
Xe	300	9.48046
Xe	300	29.469
Xe	300	22.7646
W 33.8967 59.884
Xe	300	57.1177
W 42.2111 38.2332
Xe	300	69.3913
Xe	300	72.1764
Xe	300	35.723
W 35.3638 65.8151
Xe	300	52.9712
Xe	300	16.6085
Xe	300	28.5783
W 34.338 39.993
Xe	300	16.2854
W 33.7776 63.8611
Xe	300	56.3763
Xe	300	56.6724
Xe	300	21.4326
W 33.8415 44.4078
Xe	300	66.5668
Xe	300	83.5883
Xe	300	20.9027
Xe	300	38.7258
Xe	300	34.3283
W 35.1191 44.3652
Xe	300	42.3219
Xe	300	50.4781
Xe	300	39.6581
W 36.1771 44.9007
Xe	300	30.8699
W 34.6064 22.5385
Xe	300	18.6265
Xe	300	36.5383
Xe	300	24.2703
W 33.9792 70.2042
Xe	300	68.0642
W 48.2942 8.79441
Xe	300	69.966
W 49.5524 34.7106
Xe	300	43.6424
Xe	300	45.5048
Xe	300	69.9881
W 49.5675 70.2538
Xe	300	47.7665
W 38.4615 41.1713
Xe	300	36.4768
W 35.5054 62.8749
Xe	300	12.3545
Xe	300	17.3608
Xe	300	47.4922
Xe	300	64.2018
Xe	300	46.2275
W 37.962 75.5381
Xe	300	63.6945
W 45.634 61.9635
Xe	300	50.3598
Xe	300	52.9203
W 40.3722 35.6647
Xe	300	58.8712
Xe	300	72.9746
Xe	300	20.4491
Xe	300	56.9694
Xe	300	62.9345
Xe	300	32.4762
W 34.8281 67.7913
Xe	300	52.3358
Xe	300	15.4481
W 33.7887 54.7547
Xe	300	31.3406
W 34.6684 31.3743
Xe	300	82.1327
W 59.1332 29.5897
Xe	300	48.5236
Xe	300	9.11555
Xe	300	71.6307
W 50.7052 57.935
Xe	300	13.3501
W 33.8412 64.233
Xe	300	40.3714
Xe	300	13.5094
Xe	300	7.96897
Xe	300	70.6136
W 49.9952 33.2498
Xe	300	64.1027
Xe	300	29.6216
Xe	300	25.0986
W 34.0338 79.5779
Xe	300	26.4908
Xe	300	14.687
W 33.8037 21.1642
Xe	300	28.6314
Xe	300	43.9572
Xe	300	32.8759
Xe	300	39.7191
Xe	300	31.0519
Xe	300	37.8195
Xe	300	53.8374
W 40.7519 18.4808
Xe	300	48.1489
Xe	300	85.5923
Xe	300	28.962
W 34.379 17.6687
Xe	300	14.0402
Xe	300	40.0171
Xe	300	49.5766
W 39.0903 16.1388
Xe	300	30.5541
Xe	300	37.1616
W 35.6398 57.3789
Xe	300	16.7362
Xe	300	51.3835
Xe	300	50.0505
W 39.2624 62.4693
Xe	300	7.79451
W 34.1425 57.0376
Xe	300	40.7789
Xe	300	53.0714
W 40.434 17.2381
Xe	300	19.5484
Xe	300	75.6898
W 53.722 66.4715
Xe	300	14.5599
Xe	300	27.7153
W 34.2511 55.7772
Xe	300	21.3977
Xe	300	22.9655
Xe	300	9.54146
Xe	300	47.6676
Xe	300	6.04286
W 34.283 58.3889
Xe	300	74.2882
W 52.6469 12.4042
Xe	300	43.0802
W 37.038 33.3469
Xe	300	76.2295
Xe	300	22.2143
W 33.8719 63.5522
Xe	300	26.4526
W 34.1377 39.5375
Xe	300	55.8046
W 41.6077 72.0285
Xe	300	26.9247
Xe	300	58.88
W 43.062 44.5295
Xe	300	22.1238
Xe	300	45.4505
Xe	300	38.5596
W 35.9315 69.3189
Xe	300	48.418
Xe	300	36.8797
Xe	300	67.4147
W 47.8786 88.5029
Xe	300	33.5302
Xe	300	79.1003
W 56.4891 51.5827
Xe	300	38.7793
Xe	300	30.953
W 34.6172 34.6371
Xe	300	19.9667
Xe	300	42.7672
Xe	300	65.5989
W 46.7544 52.6533
Xe	300	25.7237
W 34.0795 77.5919
Xe	300	24.6401
Xe	300	19.6674
Xe	300	31.7155
Xe	300	39.3319
W 36.1026 55.1568
Xe	300	53.6484
W 40.6726 67.0102
Xe	300	39.6788
Xe	300	57.9111
W 42.5883 47.3603
Xe	300	41.8916
Xe	300	6.5954
W 34.2364 38.3304
Xe	300	43.7517
Xe	300	66.5358
W 47.3275 56.9692
Xe	300	20.9393
Xe	300	33.1138
Xe	300	72.2031
W 51.1129 12.2411
Xe	300	12.8671
Xe	300	36.3271
W 35.4768 18.0998
Xe	300	80.6656
Xe	300	38.9914
Xe	300	76.9408
W 54.712 45.4151
Xe	300	43.1896
W 37.0679 56.3443
