37.4719  0.130009
34.3237  0.124793
37.555  0.109954
300	0.424765
300	0.446357
43.3145  -0.128337
300	0.381425
300	0.439518
33.7722  0.326256
38.9382  0.069315
300	0.173882
36.0312  -0.268787
33.7724  0.426162
41.1506  0.168358
54.014  0.253245
33.8586  0.242733
42.0032  0.487543
46.7669  0.317208
300	0.464148
300	0.497808
41.9208  0.395279
300	0.498334
33.8552  0.481107
300	0.247376
300	0.490743
300	0.483336
300	0.463171
36.5203  0.376404
33.8337  0.167448
300	0.226846
300	0.357111
33.9695  0.441995
52.1506  0.275552
300	0.421135
33.8851  0.244742
300	0.230736
34.4223  0.379842
33.7835  0.367378
34.6429  0.483253
300	0.319894
35.1509  0.34051
300	0.494991
300	0.423857
18.5184  0.227517
35.7951  0.0297057
34.7695  0.469708
54.0067  0.139681
300	0.438955
40.628  0.424466
45.3789  0.300584
36.0151  0.279341
34.5891  0.390287
42.5702  0.340318
300	0.396252
33.7858  0.122945
33.9826  0.341596
43.6823  -0.0579899
35.7293  0.392635
34.1527  0.339786
47.979  0.49468
34.1223  0.397247
37.0851  0.172485
300	0.286413
35.8043  0.441374
35.0719  0.3474
300	0.397138
300	0.409589
300	0.459348
44.5372  0.435069
33.9358  0.3841
300	0.498207
53.9138  0.483849
33.8339  0.36787
33.9093  0.251593
300	0.478802
36.693  0.405342
34.178  0.109233
300	0.33889
33.9016  0.257352
300	0.323116
39.0369  0.411962
33.9546  0.414994
300	-0.0385197
300	-0.259476
34.1753  0.483455
34.3516  0.384847
38.3042  0.41051
300	0.477846
300	0.217498
300	0.49509
38.3357  0.469486
44.0923  0.327652
51.3425  0.411869
300	0.323439
35.451  0.382724
300	0.284012
42.6088  0.369237
36.67  0.49197
34.4031  0.308208
300	0.470257
40.1022  0.117589
300	0.475415
43.1961  0.38358
300	0.282697
39.7775  0.408893
39.683  0.0475297
34.9298  0.46976
14.5323  0.356816
34.4656  0.134962
34.334  -0.0900571
33.9264  0.326612
47.8189  0.167463
33.7737  0.153714
300	0.49868
41.2852  0.0292942
42.3599  0.0599412
33.9663  0.0934464
34.4109  0.1037
300	0.478411
45.4747  0.394553
56.6281  -0.35092
47.6338  -0.303616
38.1262  0.436854
34.2017  0.434839
300	0.342078
300	0.465145
34.6585  0.40147
37.6982  0.319583
300	0.471665
300	0.158959
300	0.489146
300	0.497526
36.4632  0.408458
300	0.336589
300	0.362487
34.0345  0.37578
45.5518  0.255108
50.5446  0.467002
300	0.335
300	0.384103
40.6492  0.395464
42.5817	0.202261
39.1306  0.42581
34.8809  0.340449
34.2443  0.466277
300	0.409046
46.9924  0.402679
300	0.332937
21.4065	0.417662
300	0.440555
300	0.315371
33.7793  0.279166
34.3704  0.0832343
300	0.41116
34.222  0.251632
33.8422  0.407294
300	0.497212
34.1346  0.459329
33.7743  -0.0591354
300	0.346802
41.6956  0.48379
49.743  0.332396
300	0.498649
300	0.413571
36.3193  0.267965
41.5709  0.25198
42.904  0.47162
36.3657  0.134458
300	0.47548
35.2904  0.410799
300	0.424305
34.515  0.106162
34.5793  0.274309
33.772  0.418935
34.1993  0.145892
300	0.475682
35.5493  0.280234
53.3308  0.258735
300	0.0914054
38.2972  0.371316
49.2627  -0.0078148
38.8646  0.474653
55.6675  0.345343
300	0.400534
300	0.317647
300	0.327276
300	0.193653
43.1806  0.368306
300	0.260334
40.5126  0.255151
41.387  0.403424
34.1129  0.389199
36.8191  0.341711
42.336  0.453476
35.6949	0.452734
300	0.241944
300	-0.233377
50.2705  0.191312
34.3565  0.468252
34.0147  0.19084
37.1908  0.365776
300	0.302411
300	0.448173
34.2406  0.495125
34.0165  0.4766
36.3555  0.360269
34.1909  0.4588
300	0.37816
34.359  0.339159
48.8726  0.20925
35.9663  0.422692
300	0.460644
34.8362  -0.265904
34.5788  0.132443
300	0.394596
33.7995  0.371816
38.3844  0.450072
49.6414  0.39889
300	0.301901
42.5569  0.475775
33.9278  0.0688107
34.4867  0.397709
37.561  0.410173
300	0.406417
300	0.498611
300	0.460133
33.968  0.470878
300	0.148988
56.118  0.417304
300	0.379877
300	0.305096
53.0165  0.400883
47.4794  -0.0142101
35.0041  0.277549
35.331  0.444056
300	0.479519
300	0.468395
33.7916  0.440817
300	-0.190269
300	0.41103
33.8967  0.341876
42.2111  0.454233
300	0.309954
35.3638  0.492727
300	0.48934
34.338  0.319362
33.7776  0.425399
300	0.232949
33.8415  0.459314
300	0.49713
300	0.365198
35.1191  0.307102
300	0.430214
36.1771  0.443405
34.6064  0.455802
300	0.359687
33.9792  0.480231
48.2942  0.312136
49.5524  0.122435
49.5675  0.434535
38.4615  0.116543
35.5054  0.280235
300	0.498096
37.962  0.420373
45.634  0.49175
40.3722  0.286411
34.8281  0.305257
300	0.498308
33.7887  0.486977
34.6684  0.353533
59.1332  0.459468
300	0.497707
300	0.448815
50.7052  0.445605
33.8412  0.256597
300	0.402558
300	0.498213
300	0.462558
49.9952  0.376432
300	0.453783
300	0.455094
34.0338  0.0187161
33.8037  0.199428
300	0.479278
300	0.240457
40.7519  0.415843
300	0.403834
34.379  0.377692
300	0.372789
300	0.374141
39.0903  0.397322
300	0.417636
35.6398  0.33654
300	0.486277
39.2624  0.136983
34.1425  0.175854
300	0.497723
40.434  0.432194
300	0.493508
53.722  0.330051
300	0.0220653
34.2511  0.488774
300	0.468125
300	-0.109215
34.283  0.47869
52.6469  0.422423
37.038  0.32361
300	0.379552
33.8719  0.286569
34.1377  0.474849
41.6077  0.434304
300	0.0394825
43.062  0.480957
300	0.352475
300	0.403179
35.9315  0.462055
300	0.485717
47.8786  0.474559
56.4891  0.238822
34.6172  0.389885
300	0.471689
46.7544  0.307924
34.0795  0.465892
300	0.357213
36.1026  0.332547
40.6726  0.490655
300	-0.121931
42.5883  0.255401
34.2364  0.39342
300	0.164071
47.3275  0.493529
300	0.396977
51.1129  0.344303
300	0.119147
35.4768  0.24628
300	0.457162
54.712  0.305465
37.0679  0.423459
300	0.244287
300	0.332628
300	0.430956
300	0.413337
300	0.288354
33.8358  0.352408
34.3225  0.214559
48.5837  0.340497
300	0.46845
300	0.471602
41.996  0.401213
35.3134  0.457065
38.2128  -0.300098
300	0.379086
36.878  0.394682
300	-0.207044
300	0.499314
38.4489  0.396225
37.928  0.428315
35.7395  0.187361
16.2942  -0.0555025
36.7157	0.218703
34.6116  0.410046
14.7149  0.0322783
34.2132  0.497027
44.1436  0.217955
300	0.341819
39.0572  0.498008
35.2118  0.424539
33.7743  0.152921
33.774  0.48347
300	0.284851
42.0891  0.383901
34.301  0.403418
34.3664  0.324993
38.4048  0.438599
33.8718  0.342079
33.772  0.280509
37.1028  0.144413
300	0.32199
300	0.479543
34.7379  0.487035
34.0215  0.474695
34.2575  0.367729
34.6556  0.35011
38.4289  0.10926
51.3506  0.33038
35.8521  0.387046
300	0.348838
35.5104  0.427087
300	0.283148
300	0.335334
34.8528  0.49017
300	0.473666
34.0548  0.431922
300	0.255416
43.1349  0.442456
34.5315  0.458943
300	0.223603
44.1839  0.470101
300	0.498179
300	0.454324
34.0329  -0.260369
35.7141  0.232673
50.0661  0.346004
300	0.446245
59.6437  0.472604
51.928  0.422233
300	0.417787
300	0.454758
34.977  0.287705
34.7393  0.451808
300	0.491749
55.8349  -0.123464
300	0.493446
49.8253  0.374643
36.5366  0.405008
45.5859  0.399645
300	0.420191
36.77  0.29618
300	0.478899
36.3311  0.48068
300	0.489901
44.4799  0.447489
300	0.429154
35.7213  0.388389
41.4751  0.495007
300	0.228805
36.7732  0.382222
34.9622  0.379009
36.0657  0.333451
37.4532  0.266547
34.887  0.209747
300	0.383033
51.2004  0.398179
300	0.371097
300	0.460599
35.3843  0.461656
37.5379  0.0509782
33.9458  0.425585
300	0.458323
41.3249  0.164922
33.9042  0.11937
300	0.376697
300	0.210483
300	0.212677
17.2646  0.12247
300	0.398656
36.8092  0.356891
36.5821  0.237112
300	0.481987
300	0.227463
34.3808  0.486549
52.8554  0.236763
34.8419  0.48478
300	0.275285
300	0.47955
44.3629  -0.284497
35.5881  0.429437
35.618  0.436615
300	0.498572
300	0.405741
35.1746  0.471326
300	0.405054
37.9611  0.411404
34.0204  0.311575
300	0.388931
26.6276  0.375234
300	0.073017
300	0.49847
58.8675  0.0961288
40.6485  0.468957
36.9373  0.192796
43.5738  0.274979
300	0.407959
300	0.498929
45.8404  0.473091
55.8789  0.44219
300	0.405961
300	0.467946
34.9789  0.381814
33.7736  0.362235
300	0.453776
35.4538  0.34662
300	0.47818
300	0.184416
300	0.137574
52.4931  0.26332
50.8437  0.34618
37.2835  0.303141
38.5256  0.21914
300	0.480839
58.8596  -0.275794
40.0654  0.324896
34.8996  0.345794
300	0.266196
40.0279  0.340715
35.6619  0.454826
40.7371  0.408978
33.7743  0.483799
300	0.074456
300	0.413624
34.0372  0.182657
33.8245  -0.0545323
36.1464  0.447939
44.5888  -0.0560636
33.8064  0.361858
36.4845  0.07994
34.5932  0.25008
300	0.291103
300	0.399721
35.1607  0.467236
300	0.386283
38.214  0.391131
300	0.478749
300	0.468555
300	0.478212
33.9553  0.214298
38.9768  0.379117
33.9433  0.472599
35.484  0.246084
33.8989  0.47611
300	0.457671
34.9842  0.26317
300	0.216146
40.7009  0.0544601
300	0.1837
33.9  -0.186828
37.8694  0.0554584
43.7053  0.476183
300	0.243175
300	0.498034
35.6125  0.0789819
41.2409  0.337404
300	0.492847
39.996  0.483581
300	0.496408
300	0.0162807
300	0.396161
36.3702  0.203572
34.3133  0.25809
300	-0.198639
300	0.360835
35.1504  0.396109
46.5749  0.154765
300	0.489993
36.3579  -0.240484
34.7306  0.0332285
37.1066  0.461541
33.9173  0.470787
300	0.176954
300	0.420853
300	0.476357
300	0.471661
300	-0.118259
48.5719  0.477314
45.9853  0.412419
41.0586  0.217489
37.6715  0.397589
33.7963  0.388816
40.5116  0.455939
34.7642  0.292076
38.1796  0.253172
300	0.452182
300	0.499039
300	0.490013
33.7836  0.360056
34.0832  0.318937
33.8124  0.250552
49.0258  0.438676
45.6398  0.264132
35.6568  0.435236
300	-0.0116718
33.8542  0.0875708
34.065  0.3238
33.786  0.357903
35.1387  -0.240676
34.8847  0.48704
40.9652  0.495615
33.993  0.342313
300	0.36289
35.6446  0.307943
300	0.467576
16.292  0.22072
34.1377  0.294307
33.7754  0.274653
33.988  0.234585
37.1927  0.334766
300	0.383214
39.085  0.450015
300	0.431008
35.9594  0.0601714
36.6394  0.405606
300	0.429345
38.7931  0.313789
300	0.476463
38.6309  0.389349
36.7603  0.282984
300	0.378791
300	0.355412
43.5838  0.448001
14.6446	0.47921
300	0.105806
300	0.452381
300	0.144799
47.4265  0.303772
35.4805  0.0103397
300	0.489865
17.4787  0.487767
44.5891  0.48887
42.5369  0.129171
300	0.425952
34.0871  0.430811
33.8858  0.289732
58.5147  0.432711
300	0.473265
36.6255  0.471384
300	0.356912
33.7808  0.420006
43.3266  0.0439793
35.0256  0.405168
35.8172  0.278567
33.7903  0.430395
42.6292  0.287359
300	0.414453
37.5603  0.457312
300	0.495783
33.7738  0.37965
36.6819  0.395429
33.862  0.400271
29.554  0.0285395
300	0.482964
33.7809  0.32404
49.216  -0.15315
34.7143  0.441075
38.9134  0.245567
52.9924  0.335148
300	0.483001
34.1143  0.443157
300	0.230407
33.7768  0.478448
300	0.439733
34.9785  0.421777
22.6375	0.132842
42.2017  0.168269
41.5  0.0166512
300	0.465994
37.3129  0.0826902
18.6679	0.298692
45.2141  0.408833
35.0338  0.283914
300	0.459484
51.6853  0.24585
34.68  0.16455
300	0.271264
300	0.324966
46.5442  0.335247
38.3844  -0.0317435
300	0.324026
34.6493  0.42719
40.0787  0.486373
300	-0.482807
33.7898  0.353634
47.8608  0.1737
58.0292  0.267225
52.6588  0.451025
34.1159  0.448009
40.4837  0.096984
38.2007  0.375136
48.0268  0.389996
34.9156  0.496978
300	0.499402
38.7244  0.466559
38.2976  0.174229
38.3385  0.476039
300	0.377276
300	0.338278
300	0.377523
25.5806  0.258731
34.2256  0.427256
40.0735  0.492582
38.6916  0.396843
300	0.227663
43.4383  -0.107349
300	0.419316
52.3137  0.364759
38.9311  0.485766
300	0.378189
300	0.487431
34.249  0.408476
41.0794  0.359797
300	0.40893
34.1964  0.0640603
34.1006  0.431899
300	0.41682
43.6652  0.478176
35.5634  0.45657
53.1589  0.1792
34.528  0.345644
34.1311  0.450331
34.4801  0.404812
300	0.434992
34.4829  0.193836
300	0.164726
35.3832	0.270437
40.9165  0.475273
300	0.436208
300	0.485473
300	0.404875
32.3039  0.157308
54.1407  0.487882
300	0.45198
38.3207  0.447093
38.3798  0.455132
39.222  -0.152657
41.7015  0.310519
47.2822  0.391402
36.9599  0.399791
34.5821  0.256811
41.7094  0.189516
300	-0.124915
300	0.289532
33.9956  0.428462
35.3027  0.236099
34.2183  0.14819
300	0.481237
300	0.41066
47.334  0.394901
38.7448  -0.0102356
34.2061  0.407503
300	0.227077
300	0.188208
300	0.127087
34.4814  0.397411
52.7824  0.492694
47.8368  0.139978
35.367  0.489125
36.433	0.188938
300	0.345632
37.3469  -0.0594011
300	0.260013
35.6054  0.405512
300	0.472538
34.3959  -0.178421
42.4401  0.443211
33.782  0.317511
300	0.462268
300	0.151446
34.0235  0.408267
43.9872  0.239873
36.11  0.0726778
38.0324  0.399958
300	0.449467
300	0.305658
33.7982  0.356221
35.3992  0.483357
300	0.371958
300	0.265145
300	-0.130701
300	0.477934
38.7296  0.325426
300	0.495559
300	0.489676
35.9642  0.462933
37.2817  -0.262878
46.1123  -0.0556538
300	0.493722
300	0.435157
300	0.432364
34.1121  0.397051
38.3443  0.250436
34.0549  0.129801
300	0.479334
300	0.499364
34.0792  0.173599
36.5853  0.422622
35.0362  0.445163
36.1649  0.479171
300	0.285973
37.7315  0.136543
42.4732  0.390774
300	0.423577
42.994  0.288748
38.7598  0.442043
47.0653  0.0963962
35.4569  0.317555
300	0.122361
39.0574  0.485751
34.5369  0.420215
300	0.246852
37.5799  0.476506
300	0.379209
300	0.451827
35.2953  0.333523
33.9506  0.330292
33.7819  0.456575
33.7997  0.429604
50.2468  0.405631
300	-0.428727
36.0119  0.330029
300	0.489979
300	0.0835476
39.1928  0.130192
300	0.491873
39.1188  0.322031
49.2323  0.443763
300	0.341791
53.0427  0.340957
300	0.303974
300	0.252751
34.3442  0.482248
34.0585	0.267335
38.1658  0.11499
300	0.474081
47.5462  0.476021
35.3508  -0.314684
35.2094  0.045999
300	0.487347
300	0.367178
300	0.476252
300	0.487194
33.87  0.369248
300	0.363676
46.4525  0.415846
41.3021  0.485466
50.6482  0.392095
300	0.223425
300	0.478406
300	0.287227
47.4057  0.489874
35.3369  0.420819
300	0.334655
300	0.450633
34.2726  -0.10023
300	0.495961
44.7016  0.255339
300	0.47603
300	0.356561
33.8395  0.44275
35.4606  0.28066
34.6273  0.427703
49.0204  0.108178
300	0.432873
300	0.298002
300	0.388637
300	0.395951
300	0.334243
52.9754  0.495471
34.0513  0.396486
34.0124  0.353093
300	0.378822
47.8104  0.327737
36.6659  0.458952
34.6979  0.30611
34.7015  0.204765
47.149  0.369688
300	0.118924
300	-0.0562222
36.2802  0.0323046
300	0.313247
300	0.203116
48.4611  0.399875
300	0.454722
17.3488	-0.0176133
37.0113  0.455254
300	0.450709
33.8169  0.40717
35.5069  -0.186145
33.8904  0.393181
300	0.480023
300	0.378246
46.5753  0.455813
300	0.412999
300	0.485933
300	0.266231
45.75  0.469823
46.4911  0.470682
34.2828  0.318918
39.778  0.233718
33.8052  0.431228
34.3476  0.475611
34.0411  0.363204
300	0.489833
40.5574  0.389416
33.8918  0.360479
300	0.13593
300	0.471374
44.9813  0.493819
300	0.272991
53.0964  0.0233501
300	0.403583
34.4458  0.0494448
300	0.0799355
300	0.434177
43.3096  0.435793
34.5197  -0.0196584
51.6654  0.289538
36.2787  0.12545
33.867  0.48876
36.2003	0.241319
35.8895  -0.363727
300	0.234269
54.9101  0.347031
300	0.470838
33.8114  0.356446
33.8568  0.0473868
34.7317  0.493656
57.9566  0.265482
40.0997  0.450685
300	0.343497
33.9957  0.14866
300	0.20999
36.4518  0.377601
41.6286  0.389745
300	0.410489
35.1367  0.359592
33.9969  0.429462
37.8819  0.239748
34.5809  -0.138568
34.162  0.363565
300	0.223672
37.4069  -0.00566156
42.7754  0.268744
33.8243  0.298548
54.8729  0.349018
34.7436  0.1458
43.2233  0.434703
300	0.368598
33.8202  0.461911
44.6134  0.493618
43.0291  0.334553
49.5076  -0.110063
300	0.496854
34.1429  -0.0968455
41.0967  0.454791
300	0.478163
300	0.404835
33.7729  0.349261
41.8967  0.397381
300	0.223937
300	0.419813
34.109  0.387461
300	-0.26713
33.8247  0.451057
300	0.464485
300	0.251047
300	0.378405
300	0.435679
300	0.362387
300	0.26112
34.3784  0.460579
38.6215  0.463363
300	0.407375
300	0.466115
37.6732  -0.153238
300	0.499386
300	0.410684
300	0.264353
40.2745  0.153708
38.1354  0.438881
300	0.41163
34.0203  0.326857
38.1831  0.324511
300	0.416782
35.311  0.351014
300	0.146739
300	0.303096
300	-0.0621167
300	0.336811
36.41  0.397275
51.1905  0.333715
39.3878  0.409324
300	0.304826
40.1296  0.339476
35.9644  0.0011527
41.8629  0.380866
47.9204  0.475834
300	0.488557
33.7738  0.108704
34.2072  0.361044
300	0.498911
48.2786  0.371743
34.4471  0.454291
33.8668  -0.145435
33.8549  0.40168
34.5667  0.0783511
300	0.267802
300	0.484209
300	0.498416
39.0594  0.157161
300	0.445121
56.9119  0.416027
300	0.446022
40.5611  0.343349
33.8317  0.272473
300	0.393161
300	0.423435
47.6757  -0.000789302
300	0.404598
300	0.483858
300	0.428079
300	0.310414
300	0.236989
39.6715  0.328171
39.357  0.481154
42.474  0.448586
300	0.448024
54.2951  0.377029
48.5757  0.493538
35.6444  0.446418
34.783  0.484072
300	-0.0573803
300	0.376302
34.0891  0.41474
300	0.423466
34.0992  0.481642
45.0615  0.220949
35.0343  0.00799869
42.5791  -0.18894
37.5563  0.460209
37.5483  0.375049
300	0.0683809
48.2273  0.144803
300	0.497206
33.7725  0.0939377
300	0.443778
300	0.324048
44.7641  0.23384
300	0.334701
39.2756  0.32992
33.8544  0.385151
39.8566  0.341238
300	0.435704
300	0.236258
300	0.451743
300	0.45459
59.3051  0.467643
300	0.45569
300	0.408427
300	0.490599
41.8763  0.455397
36.8682  0.229141
300	0.221781
300	0.41074
300	0.343435
43.8997  0.26124
34.4432  0.432695
300	0.418337
300	0.457544
300	0.0806122
300	0.064245
33.8118  0.403148
39.7763  0.470125
41.5436  0.322623
48.4541  0.388886
33.7822  0.382153
33.7874  0.180735
300	0.498397
300	0.486758
33.8252  0.28956
40.2947  0.466994
34.8122  0.284722
33.855  0.291252
34.866  0.379478
300	0.392671
300	0.490626
40.5655  0.425225
39.5362  0.45356
300	0.136695
44.1611  0.1569
39.6156  0.466459
300	0.404198
39.9748  0.312948
55.5482  0.140916
33.9736  0.430955
33.8333  0.337586
23.0195  0.245118
46.3034  0.121626
56.8849  0.394833
33.7914  0.325875
34.327  0.471751
300	0.409443
300	0.493531
300	0.449848
300	0.464228
33.8971  0.450595
35.5826  0.269704
45.032  0.374783
34.4326  0.475029
36.9866  0.268084
34.0746  0.0497207
36.3971  0.418812
300	0.33322
300	0.37531
300	-0.285806
39.2867  0.477123
45.5704  0.345938
38.9357  0.463527
35.8855  0.28387
300	0.401585
37.7202  0.379122
300	0.436726
300	0.487895
44.2282  0.378106
37.3296  0.182388
33.7784  -0.137064
300	0.484877
43.0421  0.451598
35.1116  0.301018
300	0.429353
36.1457  0.368209
300	0.339806
300	0.100029
40.8976  0.492775
42.0483  0.290954
300	0.395291
300	0.441721
41.3159  0.441938
300	0.275492
33.8528  0.402472
36.6568  0.421665
300	0.480183
37.267  0.182048
38.7639  0.122448
33.9118  0.429352
33.8472  0.455768
33.9536  0.358484
24.2966  0.274367
37.3782  0.331038
300	0.375202
43.6594  0.459665
38.4116  0.290865
300	0.470803
33.8408  0.421763
34.074  0.427014
300	0.450398
300	0.181428
43.0135  -0.106064
43.7868  0.368526
47.9322  0.486682
300	0.291449
33.8302  0.449254
300	0.377564
35.3383  0.3693
300	0.47126
300	0.447354
33.7968  0.476543
34.7168  0.441088
300	0.405882
34.7024  0.318108
36.0547  -0.0319552
36.398  0.432623
300	0.483449
34.7822  0.262343
45.7118  0.444394
46.3359  -0.167935
46.1548  -0.0196613
33.935  0.423159
300	0.491522
300	0.257124
36.2796  0.39643
300	0.38795
300	0.357982
300	0.413773
300	0.301485
15.5871  0.450287
300	0.49841
300	0.376309
36.9208  0.284551
300	0.31727
300	0.477799
34.8298  0.350336
52.5498  0.0133723
300	0.399688
35.594  0.389408
42.2596  0.398355
40.3493  0.484823
300	0.483551
33.7721  0.39526
300	0.49603
35.4944  0.324082
300	0.444073
35.5934  0.441629
300	0.408053
34.3464  0.23135
300	0.28118
300	0.343044
300	0.0839328
35.2174  0.330011
300	0.389593
40.0038  0.150673
38.3388  0.193016
300	0.414076
300	0.245101
300	0.4128
300	0.434796
300	0.272389
38.2571  0.462403
41.2686  0.486561
18.2993	0.472578
300	0.41978
38.2005  0.430378
33.8648  0.435692
34.1032  0.170435
53.0341  0.426329
300	0.424514
33.9758  0.439777
300	0.357403
34.6127  0.33635
300	0.347472
37.7409  0.322947
40.7474  0.003462
37.6192  0.296923
300	0.0556777
35.3932  0.252061
300	0.325868
60.2314  0.121748
34.3414  -0.00922741
50.0158  0.441538
300	0.211649
39.3466  0.260036
34.5604  0.49259
300	0.490256
41.8014  0.468771
300	0.216091
56.3739  -0.109914
35.1776  0.278652
35.865  0.404863
300	0.427074
50.5208  0.336196
34.2796  0.492836
300	0.427618
300	0.488776
300	0.319876
300	0.422433
44.5192  0.247791
40.5383  0.0893237
300	0.339716
300	0.0177747
35.5021  0.402156
35.3124  0.463338
300	0.413892
51.2236  0.327752
300	0.146626
33.9826  0.486391
300	0.33904
33.9657  -0.127064
33.8723  0.259938
37.5801  0.450666
300	0.396258
36.0571  0.401402
300	0.243246
17.0186  0.181177
33.8274  0.470093
35.0546  0.456448
52.1093  0.0550315
33.9944  0.203725
39.9319  -0.203493
300	0.27389
300	0.453892
300	0.497149
33.7749  0.407264
35.0346  0.404888
41.9156  0.447696
300	0.461272
34.2017  0.188266
300	0.162517
300	0.199086
50.5849  0.408196
18.4157  0.491087
35.5436  0.422551
300	0.425606
36.6373  0.349522
300	0.468298
44.7221  0.21053
300	0.494999
45.8467  -0.218747
300	0.272453
36.8956  0.478001
44.1892  0.381798
38.1988  -0.174889
34.0179  0.474277
36.9504  0.421425
36.2105  0.184003
34.8711  0.271852
300	0.359568
44.6419  0.467915
44.4229  0.312515
40.0222  0.318657
300	0.463103
33.8375  0.191797
300	0.398032
33.0052  0.177779
300	0.156601
34.8904  -0.147833
36.528  0.4668
300	0.4589
300	0.407339
37.3357  0.355408
300	0.467231
46.129  0.141808
300	0.480183
36.5544  0.131027
45.7694  0.180915
33.7929  -0.243175
34.3233  0.361912
33.7762  0.46984
300	0.087496
34.2978  0.285061
43.0408  0.413058
33.775  0.403263
33.8132  0.48664
34.3587  0.207816
36.9081  0.476798
33.7889  0.412977
33.9208  0.488356
53.1646  0.00843255
300	0.47538
300	-0.104039
300	0.186693
34.202  0.181357
300	0.151604
300	0.383414
300	0.434994
38.8835  0.367902
47.4305  0.490897
35.1208  0.380588
300	0.460773
